#*,TTPH,120,-6,AM
#*,MDCO,40,3,AM
#*,MDCO,40,-3,AM
#*,TBPH,40,4,AM
#*,TBPH,40,-4,AM
#*,TNXP,200,6,AM
#*,TNXP,200,-6,AM
#*,TRVN,400,6,AM
#*,TRVN,400,-6,AM
#*,RARE,20,6,AM
#*,RARE,20,-6,AM
#*,QURE,80,6,AM
#*,QURE,80,-6,AM
#*,UTHR,10,4,AM
#*,UTHR,10,-4,AM
#*,VNDA,50,6,AM
#*,VNDA,50,-6,AM
#*,VSTM,200,6,AM
#*,VSTM,200,-6,AM
#*,VRTX,10,6,AM
#*,VRTX,10,-6,AM
#*,VTL,125,6,AM
#*,VTL,125,-6,AM
#*,WVE,40,6,AM
#*,WVE,40,-6,AM
#*,XBIT,150,6,AM
#*,XBIT,150,-6,AM
#*,XNCR,40,6,AM
#*,XNCR,40,-6,AM
#*,ZIOP,200,6,AM
#*,ZIOP,200,-6,AM
#*,ZGNX,30,6,AM
#*,ZGNX,30,-6,AM
#*,ZSAN,900,6,AM
#*,ZSAN,900,-6,AM
#*,ATRS,500,6,AM
#*,ATRS,500,-6,AM
#*,ALDX,150,6,AM
#*,ALDX,150,-6,AM
#*,ICPT,20,6,AM
#*,ICPT,20,-6,AM
#*,AKCA,60,6,AM
#*,AKCA,60,-6,AM
#*,ACAD,30,6,AM
#*,ACAD,30,-6,AM
#*,XLRN,25,6,AM
#*,XLRN,25,-6,AM
#*,RIGL,200,6,AM
#*,RIGL,200,-6,AM
#*,PRTK,40,6,AM
#*,PRTK,40,-6,AM
#*,CRME,500,6,AM
#*,CRME,500,-6,AM
#*,JNCE,50,6,AM
#*,JNCE,50,-6,AM
#*,ROKU,30,6,AM
#*,CHKE,300,6,AM
#*,CHKE,300,-6,AM
#*,GTXI,75,6,AM
#*,GTXI,75,-6,AM
#*,AUPH,150,6,AM
#*,AUPH,150,-6,AM
#*,CALA,90,6,AM
#*,CALA,90,-6,AM
#*,VERI,30,6,AM
#*,VERI,30,-6,AM
#*,MARK,150,6,AM
#*,MARK,150,-6,AM
#*,ACHN,250,6,AM
#*,ACHN,250,-6,AM
#*,VBLT,120,6,AM
#*,VBLT,120,-6,AM
#*,KOOL,200,6,AM
#*,KOOL,200,-6,AM
#*,CLSN,300,6,AM
#*,CLSN,300,-6,AM
#*,OMNT,200,6,AM
#*,OMNT,200,-6,AM
#*,ACST,400,6,AM
#*,ACST,400,-6,AM
#*,CYTK,100,6,AM
#*,CYTK,100,-6,AM
#*,GROW,150,6,AM
#*,GROW,150,-6,AM
#*,ASMB,20,6,AM
#*,ASMB,20,-6,AM
#*,NKTR,20,6,AM
#*,NKTR,20,-6,AM
#*,CERC,500,6,AM
#*,SQ,25,6,AM
#*,SQ,25,-6,AM
#*,ARWR,250,6,AM
#*,ARWR,250,-6,AM
#*,PLSE,40,6,AM
#*,PLSE,40,-6,AM
#*,RAD,400,6,AM
#*,RAD,400,-6,AM
#*,CKPT,200,6,AM
#*,CKPT,200,-6,AM
#*,FMI,20,6,AM
#*,FMI,20,-6,AM
#*,AMPE,300,6,AM
#*,AMPE,300,-6,AM
#*,AGLE,200,6,AM
#*,AGLE,200,-6,AM
#*,CASI,250,6,AM
